PMID:36058510	Parmakelis A, Dimitriadou D, Gkigkiza E, Karampatsou L, Stathi I, Fet V, Yağmur EA, Kovařík F	Mol Phylogenet Evol. 177:107622	2022	The evolutionary history of the relict scorpion family Iuridae of the eastern Mediterranean. 	"Iuridae is a family of scorpions that exhibits a highly complex biogeographic and taxonomic history. Iuridae taxa are mainly found in Turkey and Greece, whereas a single species is found in northern Iraq. Several taxonomic revisions have been conducted on this family that initially comprised two genera. The latest taxonomic review, based on morphological and anatomical features, raised the number of Iuridae genera to four, and the number of species to 14. Sequence data from three molecular markers (COX1, 16S rDNA, ITS1) originating from numerous Iuridae taxa were analyzed within a phylogenetic framework. Divergence time-estimate analyses, species delimitation approaches and estimation of ancestral areas were implemented in order to: (1) reconstruct the phylogenetic relationships of the Iuridae taxa, (2) evaluate the morphological classifications, and (3) obtain insights into the biogeographic history of the family in the East Mediterranean. The multi-locus phylogeny clearly confirms an ancient division into two clades, Calchinae and Iurinae. Ancient patterns of isolation and dispersal are revealed. Both subfamilies are largely confined to the Anatolian peninsula and its few coastal islands; only the most derived genus Iurus has dispersed westward to Crete and Peloponnese. Based on our findings, three new genera of Iurinae (Metaiurus, Anatoliurus, and Letoiurus) are established. The genus Neocalchas emerges as one of the most ancient scorpion clades, with divergence time about 27 mya."
PMID:36095596	Skaryski D, Gwiazdowicz DJ	Zootaxa. 5155(1):52-60	2022	A redescription of Hypogastrura gisini Strenzke, 1954 (Collembola: Hypogastruridae) and description of a new related species from Crete (Greece).	Hypogastrura gisini Strenzke, 1954 is redescribed based on paratypes and other available material. A description of similar new species from CreteH. cretensis sp. nov., formerly known as H. cf. gisini sensu Ellis (1976), is also provided. Both species belong to the manubrialis group and resemble H. breviempodialis (Stach, 1949), H. tianshanica Martynova, 1970 and H. ubsunurensis Babenko, 1999, which have a retinaculum with 3 + 3 teeth and a maxillary head of the H. vernalis type. H. gisini has a unique combination of morphological characters: claws without inner tooth, empodium shorter than half inner edge of claw, without basal lamella and setae m1 on abdominal tergum V usually absent. This species prefers sandy habitats on the shores of the Baltic Sea, Kattegat, North Sea, Black Sea and Mediterranean Sea. H. cretensis sp. nov. can be distinguished from its congeners by a combination of the following features: claws with small inner tooth, empodium with basal lamella equal to or slightly longer than half of the inner edge of claws and setae m1 on abdominal tergum V usually present. The new species seems to be associated with anthropogenic habitats mainly (e.g. roadsides, orchards, meadows) in the interior of Crete.
PMID:36101198	Willemse L, Od B, Tilmans J	Zootaxa. 5125(5):536-546	2022	Leptophyes axeli sp. nov. a new bush-cricket from Crete, Greece (Orthoptera: Tettigoniidae: Phaneropterinae). 	Leptophyes axeli sp. nov. is described and illustrated. Tables are presented with character states and song characteristics differing between Leptophyes species. 
PMID:36116014	Katharios P, Kokkari C, Cascarano MC, Gyparakis S, Aggelidaki C, Antonakaki I, Vargiakaki E	J Fish Dis.	2022	A fish kill at the Aposelemis dam (Crete, Greece) caused by heavy parasitism by Ichthyobodo sp. 	A fish kill was recorded at the Aposelemis Dam, which is the main reservoir of drinking water for the island of Crete in Greece. Hundreds of goldfish were found dead at a side stream which provides water to the reservoir. The affected fish had been entrapped in a small pond at the side of the stream with practically zero water renewal as the event occurred in August which is a dry season for the island of Crete. The event was alarming for the local community since anthropogenic pollution was initially suspected which could pose a significant human health threat. Following examination of the fish, the mortality was attributed to heavy infection by the parasitic flagellate, Ichthyobodo sp., whilst no pollutants were detected. The parasite was studied through light and scanning electron microscopy and was identified molecularly. 
PMID:36254156	Holzknecht M, Albano PG	Mar Biodivers. 52(6):59	2022	The molluscan assemblage of a pristine <i>Posidonia oceanica</i> meadow in the eastern Mediterranean. 	The seagrass <i>Posidonia oceanica</i> forms extensive meadows in the Mediterranean Sea. Studies on their associated highly diverse invertebrate assemblages are limited to the western Mediterranean. The eastern Mediterranean, however, is a basin undergoing rapid change due to the synergistic effects of climate warming, biological invasions and other human stressors that are driving native biodiversity to regional-scale collapses. We here surveyed the shelled molluscan assemblage of a <i>Posidonia oceanica</i> meadow in Plakias, south-western Crete, the first such study in the eastern Mediterranean Sea. This area has increased its yearly mean temperature by 1 °C in the last 20 years and is under heavy pressure by Lessepsian species. We sampled across a 5- to 20-m depth gradient, in two seasons to capture intra-annual variation and the leaf and rhizome strata separately. Against our expectations, the molluscan assemblage proved to be highly diverse, with species richness, dominant species and trophic guilds comparable to healthy western Mediterranean ones, and with a negligible non-indigenous component. The diversity of the native community (following the biotic resistance hypothesis) and oxygen supersaturation in the meadow may cause greater resistance to biological invasions and warming, respectively, suggesting that <i>Posidonia oceanica</i> meadows may act as a precious refugium for native biodiversity in the fast changing eastern Mediterranean Sea. The online version contains supplementary material available at 10.1007/s12526-022-01292-2.
PMID:36280077	Galgani L, Tzempelikou E, Kalantzi I, Tsiola A, Tsapakis M, Pitta P, Esposito C, Tsotskou A, Magiopoulos I, Benavides R, Steinhoff T, Loiselle SA	Sci Total Environ. 857(Pt 3):159624	2023	Marine plastics alter the organic matter composition of the air-sea boundary layer, with influences on CO<sub>2</sub> exchange: a large-scale analysis method to explore future ocean scenarios.	Microplastics are substrates for microbial activity and can influence biomass production. This has potentially important implications in the sea-surface microlayer, the marine boundary layer that controls gas exchange with the atmosphere and where biologically produced organic compounds can accumulate. In the present study, we used six large scale mesocosms to simulate future ocean scenarios of high plastic concentration. Each mesocosm was filled with 3 m<sup>3</sup> of seawater from the oligotrophic Sea of Crete, in the Eastern Mediterranean Sea. A known amount of standard polystyrene microbeads of 30 μm diameter was added to three replicate mesocosms, while maintaining the remaining three as plastic-free controls. Over the course of a 12-day experiment, we explored microbial organic matter dynamics in the sea-surface microlayer in the presence and absence of microplastic contamination of the underlying water. Our study shows that microplastics increased both biomass production and enrichment of carbohydrate-like and proteinaceous marine gel compounds in the sea-surface microlayer. Importantly, this resulted in a ∼3 % reduction in the concentration of dissolved CO<sub>2</sub> in the underlying water. This reduction was associated to both direct and indirect impacts of microplastic pollution on the uptake of CO<sub>2</sub> within the marine carbon cycle, by modifying the biogenic composition of the sea's boundary layer with the atmosphere.
PMID:36290284	Tsikopoulou I, Smith CJ, Papadopoulou KN, Austen MC	Biology (Basel). 11(10)	2022	Linking Species Functional Traits to Specific Biogeochemical Processes under Trawling Pressure. 	The impact of otter trawling on the relationship between functional traits of benthic invertebrates and specific biogeochemical processes were investigated in the oligotrophic Cretan Sea. The fishery is managed through a seasonal closure during the summer. During two seasons (winter and summer) replicate samples were taken from the field from a commercial trawl ground and an adjacent control area. Environmental parameters related to sediment biogeochemistry were measured including particulate organic carbon, sedimentary organic carbon, bottom water and sedimentary chlorophyll a and phaeopigment concentrations as well as benthic oxygen consumption. A significant impact of trawling was recorded only for bottom water chlorophyll and sedimentary organic carbon. Furthermore, the links between species traits and specific ecosystem processes were affected by trawling, highlighting the importance of unique functional modalities on ecosystem functioning. The traits that mostly influenced benthic biogeochemistry in the control sites were related to bioturbation and burrowing activities. In contrast, in the trawled sites, the associated traits were related to more opportunistic lifestyles and deposit feeding species that do not act as bioturbators. Thus, under trawling disturbance, this shift can decouple the species-sediment relations and affect nutrient cycling. 
PMID:36324044	Voreadou C	Environ Monit Assess. 195(1):53	2022	Comparison of quantitative and semi-quantitative sampling methodologies for biomonitoring of Mediterranean streams using benthic macroinvertebrates: a case study from Greece. 	"In Greece, the implementation of the Water Framework Directive for rivers is based mainly on benthic macroinvertebrates and uses a semi-quantitative method with a D-frame net, which is certified by the International Organization for Standardization. Before the official adoption of this method, a quantitative shovel sampler (""Cretan shovel"") was used in southern Greece (Crete), which has been implemented for almost three decades due to the specific river habitats found in Crete (e.g., seasonal flow, narrow riverbeds, and coarse substrates). In this study, we compared community metrics, diversity indices, feeding groups, locomotion types, and ecological quality derived from data collected using timed semi-quantitative kick samples and quantitative shovel samples collected from the same sites simultaneously. In total, 20 samples from the north and south of Greece were collected. The majority of community metrics, diversity indices, and traits were comparable between samplers. However, there were statistically significant differences in the relative abundance of Ephemeroptera, Plecoptera, and Trichoptera, passive filterers' and the (semi) sessil groups, and Pielou's index. Most differences in the ecological quality between the kick and shovel samples were observed in 50% of the sites in northern Greece because the shovel is less effective at capturing motile zoobenthos. The ecological quality assessment in Crete by the Cretan shovel is comparable with the D-frame net in 75% of the samples. Thus, the Cretan shovel could efficiently sample the Cretan streams, which are characterized by coarse, narrow, turbulent, and hydrologically fluctuating river habitats. Such comparisons could improve sampling effectiveness and make additional data available to assess ecological quality."
PMID:36408972	Ilardi V, D'Agostino G, Bruno M	Nat Prod Res. 1-6	2022	The chemical composition of the aerial parts essential oil of <i>Achillea cretica</i> L. (Asteraceae) growing wild in Crete (Greece). 	<i>Achillea cretica</i> (L.) (Asteraceae) is a suffruticosa camefite plant, mainly distributed in Crete, Aegean Islands, and eastern Mediterranean area. In the present study, the chemical composition of the essential oil from aerial parts of a not previously investigated accession of Achillea cretica, collected in Crete, was analysed by GC-MS. The results showed the presence of large quantity of α-bisabolol (53.88%) followed by the related compound α-bisabolol-oxide (2.76%), and spathulenol (5.94%). Based on the composition of the essential oils of all the other <i>Achillea</i> taxa, several consideration have been carried out.
PMID:36254156	Holzknecht M, Albano PG	Mar Biodivers. 52(6):59	2022	The molluscan assemblage of a pristine <i>Posidonia oceanica</i> meadow in the eastern Mediterranean. 	The seagrass <i>Posidonia oceanica</i> forms extensive meadows in the Mediterranean Sea. Studies on their associated highly diverse invertebrate assemblages are limited to the western Mediterranean. The eastern Mediterranean, however, is a basin undergoing rapid change due to the synergistic effects of climate warming, biological invasions and other human stressors that are driving native biodiversity to regional-scale collapses. We here surveyed the shelled molluscan assemblage of a <i>Posidonia oceanica</i> meadow in Plakias, south-western Crete, the first such study in the eastern Mediterranean Sea. This area has increased its yearly mean temperature by 1 °C in the last 20 years and is under heavy pressure by Lessepsian species. We sampled across a 5- to 20-m depth gradient, in two seasons to capture intra-annual variation and the leaf and rhizome strata separately. Against our expectations, the molluscan assemblage proved to be highly diverse, with species richness, dominant species and trophic guilds comparable to healthy western Mediterranean ones, and with a negligible non-indigenous component. The diversity of the native community (following the biotic resistance hypothesis) and oxygen supersaturation in the meadow may cause greater resistance to biological invasions and warming, respectively, suggesting that <i>Posidonia oceanica</i> meadows may act as a precious refugium for native biodiversity in the fast changing eastern Mediterranean Sea. The online version contains supplementary material available at 10.1007/s12526-022-01292-2.
PMID:36539090	Gialesakis N, Kalivitis N, Kouvarakis G, Ramonet M, Lopez M, Kwok CY, Narbaud C, Daskalakis N, Mermigkas M, Mihalopoulos N, Kanakidou M	Sci Total Environ. 161003	2022	A twenty year record of greenhouse gases in the Eastern Mediterranean atmosphere. 	Twenty years of CO<sub>2</sub>, CH<sub>4</sub> and CO greenhouse gas atmospheric concentration measurements at Finokalia station on Crete in the Eastern Mediterranean region are presented. This dataset is the longest in the Eastern Mediterranean, based on bi-weekly grab sampling since 2002 and continuous observations since June 2014. CO<sub>2</sub> concentrations increase by 2.4 ppm·y<sup>-1</sup> since 2002, in agreement with the general north hemisphere trend as derived by worldwide NOAA observations. CH<sub>4</sub> showed a mean increasing trend of 7.5 ppb·y<sup>-1</sup> since 2002, a rate that has accelerated since 2018 (12.4 ppb·y<sup>-1</sup>). In contrast, CO has decreased by 1.6 ppb·y<sup>-1</sup> since 2002, which resulted from a strong decrease until 2017 (2.5 ppb·y<sup>-1</sup>), followed by a small increase in the last 3 years (0.2 ppb·y<sup>-1</sup>). Both CO<sub>2</sub> and CH<sub>4</sub> present maxima during winter and minima during summer, in general agreement with the observations at the ICOS stations in Europe. CO also presents the highest values in winter and the lowest values in summer during June, while a secondary maximum is seen in August, which can be attributed to open fires that often occur in the area during this period. The mean summertime diurnal cycles of CH<sub>4</sub> and CO agree with a 24-h mean OH radical concentration of the order of 0.3-1 × 10<sup>7</sup> molecules·cm<sup>-3</sup> over the region, in general agreement with the only existing in-situ observations at Finokalia for 2001.
PMID:36539090	Gialesakis N, Kalivitis N, Kouvarakis G, Ramonet M, Lopez M, Kwok CY, Narbaud C, Daskalakis N, Mermigkas M, Mihalopoulos N, Kanakidou M	Sci Total Environ. 864:161003	2022	A twenty year record of greenhouse gases in the Eastern Mediterranean atmosphere. 	Twenty years of CO<sub>2</sub>, CH<sub>4</sub> and CO greenhouse gas atmospheric concentration measurements at Finokalia station on Crete in the Eastern Mediterranean region are presented. This dataset is the longest in the Eastern Mediterranean, based on bi-weekly grab sampling since 2002 and continuous observations since June 2014. CO<sub>2</sub> concentrations increase by 2.4 ppm·y<sup>-1</sup> since 2002, in agreement with the general north hemisphere trend as derived by worldwide NOAA observations. CH<sub>4</sub> showed a mean increasing trend of 7.5 ppb·y<sup>-1</sup> since 2002, a rate that has accelerated since 2018 (12.4 ppb·y<sup>-1</sup>). In contrast, CO has decreased by 1.6 ppb·y<sup>-1</sup> since 2002, which resulted from a strong decrease until 2017 (2.5 ppb·y<sup>-1</sup>), followed by a small increase in the last 3 years (0.2 ppb·y<sup>-1</sup>). Both CO<sub>2</sub> and CH<sub>4</sub> present maxima during winter and minima during summer, in general agreement with the observations at the ICOS stations in Europe. CO also presents the highest values in winter and the lowest values in summer during June, while a secondary maximum is seen in August, which can be attributed to open fires that often occur in the area during this period. The mean summertime diurnal cycles of CH<sub>4</sub> and CO agree with a 24-h mean OH radical concentration of the order of 0.3-1 × 10<sup>7</sup> molecules·cm<sup>-3</sup> over the region, in general agreement with the only existing in-situ observations at Finokalia for 2001.
PMID:36616309	Sarropoulou V, Maloupa E, Grigoriadou K	Plants (Basel). 12(1)	2023	Cretan Dittany (<i>Origanum dictamnus</i> L.), a Valuable Local Endemic Plant: In Vitro Regeneration Potential of Different Type of Explants for Conservation and Sustainable Exploitation. 	"<i>Origanum dictamnus</i> L. is a medicinal local endemic to the Island of Crete, Greece. Its propagation through biotechnological tissue culture techniques is essential due to its augmented multi-industrial sector demand. For direct organogenesis, among different culture media variants (MS, Gamborg B5), and cytokinins [6-benzyladenine (BA), kinetin (Kin), 2-isopentenyl adenine (2-iP)], the MS + added with BA (2.2 μM) was the most effective treatment for shoots and roots formation. For indirect organogenesis, all explant types (leaves, petioles, roots) showed a 100% callusing rate after 2 months in all media variants tested; ODK1: 20 μM thidiazuron (TDZ) + 5 μM indole-3-butyric acid (IBA) or ODK2: 0.5 μM kinetin + 5 μM 2,4-dichlorophenoxy acetic acid (2,4-D). The leaves and petiole explants assured a low rate of shoot regeneration (20%) in ODK1. Afterwards, leaf-, petiole-and root-callus derived from both media were transferred to four new media plant growth regulators-free or with BA + IBA + gibberellic acid (GA<sub>3</sub>). After 10 months from callus transferring, the petiole callus gave rise to roots (20-75%) while the leaf callus exhibited 10-30% shoot or 30% root regeneration. In this study, indirect organogenesis of <i>O. dictamnus</i> was carried out for the first time, thus various organs can be used for plant regeneration, and the developed protocol may be applicable in the horticulture industry."
PMID:36644338	Romano F, Symiakaki K, Pitta P	J Plankton Res. 44(2):333-336	2022	Sex in the wild: repeated observations of planktonic ciliate conjugation from field samples. 	"Ciliate conjugation is considered a rare event to encounter in the field and it is mostly reported from cultures. In this work, we describe a synchronized conjugation event of planktonic ciliates that was discovered twice; in September 2019, at two different locations in the Cretan Sea, Eastern Mediterranean, and in October 2020. In 2019, first, at 2 m depth of the coastal station POSEIDON-HCB, in samples fixed with acid Lugol and formaldehyde, we found 340 and 200 mating pairs L<sup>-1</sup>of different ciliate species, respectively; and second, at the Heraklion port, we found 220 mating pairs L<sup>-1</sup> of <i>Strombidinopsis</i> sp. and 1960 mating pairs L<sup>-1</sup> of <i>Strombidium</i> sp. At the Heraklion port visited again in 2020, we found 800 mating pairs L<sup>-1</sup> of <i>Strombidinopsis</i> sp. and 200 mating pairs L<sup>-1</sup> of <i>Strombidium</i> sp. Since detailed descriptions of conjugation in pelagic oligotrich ciliates are missing, our observations indicate that ciliate conjugation could be a frequent and periodic phenomenon, under specific conditions."
PMID:36738725	Poursanidis D, Mylonakis K, Christofilakos S, Barnias A	Mar Pollut Bull. 188:114595	2023	Mind the gap in data poor Natura 2000 sites and how to tackle them using Earth Observation and scientific diving surveys.	Charismatic species drives decisions for the conservation of marine areas in the view of the coverage of the Natura 2000 sites in the European Union and other forms of Marine Protected Areas in Europe. However, when used solely, critical seascapes and habitats are systematically ignored and practically it can take decades to fulfill baseline needs on habitats distributions, habitats conservation status and species distributions and biodiversity assessments. Luckily, in the last decade, the use of new technologies in conjunction with scientific diving and budget friendly hydroacoustic tools and applications, has allowed to fill the gap in knowledge in such situations and seascapes. The current work demonstrates the use of Earth Observation and Science Dive to fill the gap of knowledge in a newly established Natura 2000 area in Crete, Greece, East Mediterranean, paving the road for replicable approaches in similar situations.
PMID:36761996	Chatzinikolaou E, Damianidis P, Pavloudi C, Vasileiadou A, Faulwetter S, Keklikoglou K, Plaitis W, Mavraki D, Nikolopoulou S, Arvanitidis C	Biodivers Data J. 9:e66420	2021	Benthic communities in three Mediterranean touristic ports: MAPMED project. 	Mediterranean ports are sources of significant economic activity and at the same time they act as recipients of considerable anthropogenic disturbance and pollution. Polluted and low-in-oxygen sediments can negatively impact benthic biodiversity and favour recruitment of opportunistic or invasive species. Macrobenthic communities are an important component of the port biota and can be used as environmental quality indicators. However, a baseline database for benthic biodiversity in Mediterranean ports has not yet been widely established. Macrobenthic assemblages were recorded in three Mediterranean touristic ports under the framework of the ENPI CBC MED project MAPMED (MAnagement of Port Areas in the MEDiterranean Sea Basin). Samples were collected from Cagliari (Sardinia, Italy), Heraklion (Crete, Greece) and El Kantaoui (Tunisia) ports during February, May and September 2012. The sampling stations were selected according to the different sectors within each port (i.e. leisure, fishing, passenger/cargo vessels and shipyard). A total of 277 taxa belonging to 12 phyla were found, of which the 96 taxa were present in all three ports. El Kantaoui port hosted the highest number of macrobenthic taxa. Mollusca were the most abundant group (34%) in all ports. The highest percentage of opportunistic taxa per station was found before the touristic period in the shipyard of Heraklion port (89.3%).
PMID:37044994	Terine JB, Kumar GP, Adithya YB	Zootaxa. 5263(1):135-140	2023	A new species of Dasylabris Radoszkowski, 1885 (Hymenoptera: Mutillidae) from India.	We report the complete mitochondrial genome of the Cretan bush cricket Poecilimon cretensis. The mitogenome consists of 13 protein-coding regions, 22 tRNAs, two rRNAs, and one control region. The length of mitogenome in P. cretensis varies between15477 and 15631 bp, mainly due to variability in control region. The start and stop codons of protein coding genes exhibit the general pattern in Phaneropterinae. Phylogenetic tree constructed with the mitogenome obtained during this study and 12 mitogenomes of Phaneropterinae downloaded from GenBank, placed P. cretensis in Barbitistini as sister group to Poecilimon luschani. Data indicate that the gene overlapping pattern exhibit strong phylogenetic signals.
PMID:37106805	Bilias F, Karagianni AG, Ipsilantis I, Samartza I, Krigas N, Tsoktouridis G, Matsi T	Biology (Basel). 12(4)	2023	Adaptability of Wild-Growing Tulips of Greece: Uncovering Relationships between Soil Properties, Rhizosphere Fungal Morphotypes and Nutrient Content Profiles. 	"Wild-growing Greek tulips are protected plants but almost nothing is known about their natural nutrient status and rhizosphere fungal morphotypes in the wild, thus no insight is currently available into their growth and adaptation to their natural environment or artificial settings. To this end, several botanical expeditions were conducted with a special collection permit, and 34 tulip and soil samples were collected, representing 13 species from two phytogeographical regions of Greece (North Aegean Islands, Crete Island) and seven regions of mainland Greece. The tulips' content in essential macro- and micro-nutrients, respective physicochemical soil properties, and rhizosphere fungal morphotypes were assessed across samples, and all parameters were subjected to appropriate statistical analysis to determine their interrelationships. The results showed that soil variables played a significant role in shaping tulips' nutrient content, explaining up to 67% of the detected variability as in the case of phosphorus (P) in the above-ground plant tissue. In addition, significant correlations were observed (with an <i>r</i> value of up to 0.65, <i>p &lt;</i> 0.001) between essential nutrients in the tulips, such as calcium (Ca) and boron (B). The principal component analysis (PCA) revealed that between the three spatial units examined, the total variability of tulips' nutrient content produced a clear distinction among sampled species, while the first two PCA axes managed to explain 44.3% of it. This was further confirmed by the analysis of variance (ANOVA) results which showed corresponding significant differences (at <i>p</i> &lt; 0.05) in both the tulips' nutrient content and the studied soil properties as well (mean values of N, P, and K in the North Aegean Islands tulips' nutrient content, up to 53%, 119%, and 54% higher compared to those of the Crete Island, respectively). Our study sheds light on Greek tulips' adaptability and resilience in their original habitats, facilitating at the same time the undertaken efforts regarding their conservation and potential domestication in artificial settings."
PMID:37235177	Willemse L, Tilmans J, Kotitsa N, Trichas A, Heller KG, Chobanov D, Odé B	Zookeys. 1151:67-158	2023	A review of <i>Eupholidoptera</i> (Orthoptera, Tettigoniidae) from Crete, Gavdos, Gavdopoula, and Andikithira. 	"Being nocturnal, hiding in prickly bushes and shrubs during the day, <i>Eupholidoptera</i> species in Crete and its neighbouring islands are easily overlooked, and until now our knowledge about their distribution was based on some thirty sightings across 11 species. In this paper results are presented of a study of <i>Eupholidoptera</i> specimens collected between 1987 and 2020 by hand-catches and pitfall and fermenting traps on the Greek islands of Crete, Gavdos, Gavdopoula, and Andikithira. Diagnostic features of all known species are presented and illustrated with stacked images. An updated key to all species is provided. <i>Eupholidopterafrancisae</i> Tilmans &amp; Odé, <b>sp. nov.</b> from Andikithira and southwestern Crete and <i>Eupholidopteramarietheresae</i> Willemse &amp; Kotitsa, <b>sp. nov.</b> from Mt. Dikti are described. Female <i>E.cretica</i>, <i>E.gemellata</i>, and <i>E.mariannae</i> are described, and the female of <i>E.astyla</i> is redescribed. Bioacoustics for <i>E.francisae</i> Tilmans &amp; Odé, <b>sp. nov</b>., <i>E.giuliae</i>, and <i>E.jacquelinae</i> are presented for the first time. <i>Eupholidopterasmyrnensis</i> is reported for the first time from Crete. A substantial amount of new distribution data for <i>Eupholidoptera</i> species on Crete is presented. The current distribution pattern and first analyses of phylogeny based on molecular data of <i>Eupholidoptera</i> species on Crete are discussed in relation to paleogeographical events."
PMID:37121467	Papadogiorgou GD, Moraiti CA, Nestel D, Terblanche JS, Verykouki E, Papadopoulos NT	J Insect Physiol. 147:104519	2023	Acute cold stress and supercooling capacity of Mediterranean fruit fly populations across the Northern Hemisphere (Middle East and Europe). 	The Mediterranean fruit fly, Ceratitis capitata (Diptera: Tephritidae), holds an impressive record of successful invasion events promoted by globalization in fruit trade and human mobility. In addition, C. capitata is gradually expanding its geographic distribution to cooler temperate areas of the Northern Hemisphere. Cold tolerance of C. capitata seems to be a crucial feature that promotes population establishment and hence invasion success. To elucidate the interplay between the invasion process in the northern hemisphere and cold tolerance of geographically isolated populations of C. capitata, we determined (a) the response to acute cold stress survival of adults, and (b) the supercooling capacity (SCP) of immature stages and adults. To assess the phenotypic plasticity in these populations, the effect of acclimation to low temperatures on acute cold stress survival in adults was also examined. The results revealed that survival after acute cold stress was positively related to low temperature acclimation, except for females originating from Thessaloniki (northern Greece). Adults from the warmer environment of South Arava (Israel) were less tolerant after acute cold stress compared with those from Heraklion (Crete, Greece) and Thessaloniki. Plastic responses to cold acclimation were population specific, with the South Arava population being more plastic compared to the two Greek populations. For SCP, the results revealed that there is little to no correlation between SCP and climate variables of the areas where C. capitata populations originated. SCP was much lower than the lowest temperature individuals are likely to experience in their respective habitats. These results set the stage for asking questions regarding the evolutionary adaptive processes that facilitate range expansions of C. capitata into cooler temperate areas of Europe. 
PMID:37361134	Zittis G, Ahrens B, Obermann-Hellhund A, Giannakis E, Risto D, Agulles Gamez M, Jorda G, Quesada Peña M, Lora Rodríguez V, Guersi Sauret JL, Lionello P, Briche E, Collignan J, Grätz M, Arikas D, Stylianou C, Neophytou H, Serghides D	EuroMediterr J Environ Integr. 1-14	2023	Maritime transport and regional climate change impacts in large EU islands and archipelagos. 	Maritime transport is a vital sector for global trade and the world economy. Particularly for islands, there is also an important social dimension of this sector, since island communities strongly rely on it for a connection with the mainland and the transportation of goods and passengers. Furthermore, islands are exceptionally vulnerable to climate change, as the rising sea level and extreme events are expected to induce severe impacts. Such hazards are anticipated to also affect the operations of the maritime transport sector by affecting either the port infrastructure or ships en route. The present study is an effort to better comprehend and assess the future risk of maritime transport disruption in six European islands and archipelagos, and it aims at supporting regional to local policy and decision-making. We employ state-of-the-art regional climate datasets and the widely used impact chain approach to identify the different components that might drive such risks. Larger islands (e.g., Corsica, Cyprus and Crete) are found to be more resilient to the impacts of climate change on maritime operations. Our findings also highlight the importance of adopting a low-emission pathway, since this will keep the risk of maritime transport disruption similar to present levels or even slightly decreased for some islands because of an enhanced adaptation capacity and advantageous demographic changes. The online version contains supplementary material available at 10.1007/s41207-023-00370-6.
PMID:37374198	Lantzouraki DZ, Amerikanou C, Karavoltsos S, Kafourou V, Sakellari A, Tagkouli D, Zoumpoulakis P, Makris DP, Kalogeropoulos N, Kaliora AC	Life (Basel). 13(6)	2023	"<i>Artemisia arborescens</i> and <i>Artemisia inculta</i> from Crete; Secondary Metabolites, Trace Metals and In Vitro Antioxidant Activities. "	Currently, the use of medicinal plants has increased. <i>Artemisia</i> species have been used in several applications, including medicinal use and uses in cosmetics, foods and beverages. <i>Artemisia arborescens</i> L. and <i>Artemisia inculta</i> are part of the Mediterranean diet in the form of aqueous infusions. Herein, we aimed to compare the secondary metabolites of the decoctions and two different extracts (methanolic and aqueous-glycerolic) of these two species, as well as their antioxidant capacity and trace metal levels. Total phenolic, total flavonoid, total terpenes, total hydroxycinnamate, total flavonol, total anthocyanin contents and antioxidant/antiradical activity were determined, and GC/MS analysis was applied to identify and quantify phenolics and terpenoids. Trace metals were quantified with ICP-MS. Aqueous-glycerolic extracts demonstrated higher levels of total secondary metabolites, greater antioxidant potential and higher terpenoid levels than decoctions and methanolic extracts. Subsequently, the aqueous-glycerolic extract of a particularly high phenolic content was further analyzed applying targeted LC-MS/MS as the most appropriate analytic tool for the determination of the phenolic profile. Overall, twenty-two metabolites were identified. The potential contribution of infusions consumption to metal intake was additionally evaluated, and did not exceed the recommended daily intake. Our results support the use of these two species in several food, cosmetic or pharmaceutical applications. 
PMID:37452883	Kokinou E, Zacharioudaki DE, Kokolakis S, Kotti M, Chatzidavid D, Karagiannidou M, Fanouraki E, Kontaxakis E	Environ Monit Assess. 195(8):955	2023	Spatiotemporal environmental monitoring of the karst-related Almyros Wetland (Heraklion, Crete, Greece, Eastern Mediterranean). 	Wetlands are of great importance for providing the appropriate conditions for the diversity of species and inhabitants living in these ecosystems and for a wide range of public goods and services (fresh water, air filtering, recreational and tourism opportunities). However, despite their importance, wetlands are continuously degraded due to various human activities at an alarming rate worldwide. In the context of this study and considering the rational management of wetlands and the inevitable impact of climate change, a wetland, spatiotemporal monitoring system is proposed, implemented in the karst wetland of Almyros Stream (Heraklion, Crete, Greece). The implementation of this system is based on robust techniques from the allied fields of chemistry, earth and ecology assisted by GIS techniques. Our results indicate that this Mediterranean karst wetland of great ecological importance is under pressure because of pollution, climate change and land change. This argument is supported by (a) the high concentrations of water photosynthetic pigments and nutrients at certain times of the year, both provided by chemical analysis and partially verified by geophysical monitoring (spectral induced polarization) and (b) the high values of soil magnetic susceptibility at sites close to human infrastructures that is an indicator of heavy metals concentrations. 
